Date	Ticker	Change %	Stock Exchange
2026-06-01	MSAI	-8.361	nasdaq stocks
2026-06-01	SSTK	-8.2	nyse stocks
2026-06-01	CBRS	-8.149	nasdaq stocks
2026-06-01	KRUS	-8.062	nasdaq stocks
2026-06-01	GMRS	-7.968	nyse stocks
2026-06-01	FIGR	-7.961	nasdaq stocks
2026-06-01	ICCM	-7.925	nasdaq stocks
2026-06-01	UUU	-7.626	nysemkt stocks
2026-06-01	RKLB	-7.565	nasdaq stocks
2026-06-01	OCS	-7.478	nasdaq stocks
2026-06-01	BKSY	-7.43	nyse stocks
2026-06-01	KVHI	-7.353	nasdaq stocks
2026-06-01	IRDM	-7.348	nasdaq stocks
2026-06-01	BW	-7.306	nyse stocks
2026-06-01	SATL	-7.273	nasdaq stocks
2026-06-01	BRAI	-7.171	nasdaq stocks
2026-06-01	YSS	-7.163	nyse stocks
2026-06-01	TSXD	-7.037	nyse stocks
2026-06-01	BLLN	-7.02	nasdaq stocks
2026-06-01	MX	-6.956	nyse stocks
2026-06-01	CELC	-6.935	nasdaq stocks
2026-06-01	MGTX	-6.933	nasdaq stocks
2026-06-01	BVS	-6.925	nasdaq stocks
2026-06-01	SAM	-6.853	nyse stocks
2026-06-01	CLNN	-6.74	nasdaq stocks
2026-06-01	SPIR	-6.738	nyse stocks
2026-06-01	MXL	-6.637	nasdaq stocks
2026-06-01	PNTG	-6.569	nasdaq stocks
2026-06-01	SPTX	-6.547	nasdaq stocks
2026-06-01	MAAS	-6.485	nasdaq stocks
2026-06-01	PURR	-6.454	nasdaq stocks
2026-06-01	NP	-6.445	nyse stocks
2026-06-01	VWAV	-6.409	nasdaq stocks
2026-06-01	DRUG	-6.367	nasdaq stocks
2026-06-01	BBWI	-6.335	nyse stocks
2026-06-01	TECX	-6.293	nasdaq stocks
2026-06-01	AVAH	-6.285	nasdaq stocks
2026-06-01	CXT	-6.277	nyse stocks
2026-06-01	CPIX	-6.23	nasdaq stocks
2026-06-01	RNAC	-6.216	nasdaq stocks
2026-06-01	TPL	-6.174	nyse stocks
2026-06-01	DXYZ	-6.134	nyse stocks
2026-06-01	ALGS	-6.053	nasdaq stocks
2026-06-01	ARTV	-6.038	nasdaq stocks
2026-06-01	TSAT	-5.978	nasdaq stocks
2026-06-01	EDSA	-5.957	nasdaq stocks
2026-06-01	SMMT	-5.9	nasdaq stocks
2026-06-01	CELH	-5.854	nasdaq stocks
2026-06-01	CHRN	-5.83	nasdaq stocks
2026-06-01	LENZ	-5.823	nasdaq stocks
2026-06-01	CRDO	-5.8	nasdaq stocks
2026-06-01	PWRL	-5.779	nasdaq stocks
2026-06-01	HQ	-5.74	nasdaq stocks
2026-06-01	EBS	-5.667	nyse stocks
2026-06-01	ACET	-5.633	nasdaq stocks
2026-06-01	AVLN	-5.628	nasdaq stocks
2026-06-01	ARXS	-5.586	nasdaq stocks
2026-06-01	ANNX	-5.584	nasdaq stocks
2026-06-01	AORT	-5.561	nyse stocks
2026-06-01	HAWK	-5.552	nyse stocks
2026-06-01	OEC	-5.534	nyse stocks
2026-06-01	RAPP	-5.5	nasdaq stocks
2026-06-01	BNTX	-5.454	nasdaq stocks
2026-06-01	GRPN	-5.45	nasdaq stocks
2026-06-01	PVLA	-5.45	nasdaq stocks
2026-06-01	VELO	-5.447	nasdaq stocks
2026-06-01	ELF	-5.412	nyse stocks
2026-06-01	AKTS	-5.391	nasdaq stocks
2026-06-01	NVNO	-5.379	nasdaq stocks
2026-06-01	IMTX	-5.357	nasdaq stocks
2026-06-01	ETON	-5.347	nasdaq stocks
2026-06-01	BCAX	-5.338	nasdaq stocks
2026-06-01	TXNU	-5.33	nyse stocks
2026-06-01	INGN	-5.288	nasdaq stocks
2026-06-01	CME	-5.287	nasdaq stocks
2026-06-01	LEGN	-5.238	nasdaq stocks
2026-06-01	PL	-5.226	nyse stocks
2026-06-01	AMOD	-5.125	nasdaq stocks
2026-06-01	SNDA	-5.045	nyse stocks
2026-06-01	EQX	-5.019	nysemkt stocks
2026-06-01	TSLI	-5.012	nyse stocks
2026-05-29	ZCMD	-71.637	nasdaq stocks
2026-05-29	AKTX	-34.254	nasdaq stocks
2026-05-29	HUBC	-32.938	nasdaq stocks
2026-05-29	PIII	-25.474	nasdaq stocks
2026-05-29	CODX	-24.58	nasdaq stocks
2026-05-29	BRUNW	-20.291	nasdaq stocks
2026-05-29	NL	-16.164	nyse stocks
2026-05-29	MRAM	-16.077	nasdaq stocks
2026-05-29	JLHL	-15.348	nasdaq stocks
2026-05-29	BRUN	-13.944	nasdaq stocks
2026-05-29	OLOX	-13.935	nasdaq stocks
2026-05-29	LNZA	-13.361	nasdaq stocks
2026-05-29	RJET	-13.146	nasdaq stocks
2026-05-29	CPSH	-12.711	nasdaq stocks
2026-05-29	MNTS	-12.367	nasdaq stocks
2026-05-29	AMBA	-12.31	nasdaq stocks
2026-05-29	TOYO	-11.791	nasdaq stocks
2026-05-29	PKE	-11.517	nyse stocks
2026-05-29	BNR	-11.323	nasdaq stocks
2026-05-29	CDTG	-11.226	nasdaq stocks
2026-05-29	FAC	-11.115	nasdaq stocks
2026-05-29	PPHC	-11.045	nasdaq stocks
2026-05-29	AIXI	-10.98	nasdaq stocks
2026-05-29	WOK	-10.945	nasdaq stocks
2026-05-29	BOT	-10.791	nasdaq stocks
2026-05-29	GLSI	-10.787	nasdaq stocks
2026-05-29	AXTI	-10.615	nasdaq stocks
2026-05-29	NSYS	-10.599	nasdaq stocks
2026-05-29	FLNC	-10.436	nasdaq stocks
2026-05-29	ATOM	-10.385	nasdaq stocks
2026-05-29	FCEL	-10.373	nasdaq stocks
2026-05-29	IPWR	-10.361	nasdaq stocks
2026-05-29	OPTX	-10.145	nasdaq stocks
2026-05-29	TSEM	-9.883	nasdaq stocks
2026-05-29	WOLF	-9.758	nyse stocks
2026-05-29	CECO	-9.683	nasdaq stocks
2026-05-29	SMTC	-9.6	nasdaq stocks
2026-05-29	ELMT	-9.6	nasdaq stocks
2026-05-29	RILY	-9.593	nasdaq stocks
2026-05-29	HLIT	-9.146	nasdaq stocks
2026-05-29	SILC	-8.844	nasdaq stocks
2026-05-29	PSTV	-8.777	nasdaq stocks
2026-05-29	DUOT	-8.672	nasdaq stocks
2026-05-29	AEHR	-8.557	nasdaq stocks
2026-05-29	TTMI	-8.542	nasdaq stocks
2026-05-29	HCC	-8.478	nyse stocks
2026-05-29	AOSL	-8.231	nasdaq stocks
2026-05-29	MOVE	-8.14	nasdaq stocks
2026-05-29	XNDU	-8.068	nasdaq stocks
2026-05-29	CTRN	-8.049	nasdaq stocks
2026-05-29	ELA	-8.026	nysemkt stocks
2026-05-29	WKEY	-7.964	nasdaq stocks
2026-05-29	THR	-7.949	nyse stocks
2026-05-29	GSIT	-7.931	nasdaq stocks
2026-05-29	FBRX	-7.923	nasdaq stocks
2026-05-29	HOFT	-7.852	nasdaq stocks
2026-05-29	TXNU	-7.768	nyse stocks
2026-05-29	ALOY	-7.746	nasdaq stocks
2026-05-29	BRAI	-7.742	nasdaq stocks
2026-05-29	ROMA	-7.724	nasdaq stocks
2026-05-29	TSAT	-7.669	nasdaq stocks
2026-05-29	INTC	-7.439	nasdaq stocks
2026-05-29	MTSI	-7.431	nasdaq stocks
2026-05-29	NVTS	-7.411	nasdaq stocks
2026-05-29	BTU	-7.395	nyse stocks
2026-05-29	WYFI	-7.372	nasdaq stocks
2026-05-29	INFQ	-7.372	nyse stocks
2026-05-29	NN	-7.159	nasdaq stocks
2026-05-29	AXR	-7.084	nyse stocks
2026-05-29	AMR	-6.902	nyse stocks
2026-05-29	PHAT	-6.838	nasdaq stocks
2026-05-29	LUCK	-6.834	nyse stocks
2026-05-29	PENG	-6.83	nasdaq stocks
2026-05-29	ATRA	-6.826	nasdaq stocks
2026-05-29	ACMR	-6.815	nasdaq stocks
2026-05-29	RGTIW	-6.804	nasdaq stocks
2026-05-29	SLMT	-6.763	nasdaq stocks
2026-05-29	PNRG	-6.757	nasdaq stocks
2026-05-29	TRT	-6.75	nysemkt stocks
2026-05-29	ESOA	-6.733	nasdaq stocks
2026-05-29	LASR	-6.708	nasdaq stocks
2026-05-29	LB	-6.699	nyse stocks
2026-05-29	ERNA	-6.693	nasdaq stocks
2026-05-29	SLGL	-6.679	nasdaq stocks
2026-05-29	CCOI	-6.62	nasdaq stocks
2026-05-29	KRMN	-6.615	nyse stocks
2026-05-29	ALGM	-6.613	nasdaq stocks
2026-05-29	EDSA	-6.581	nasdaq stocks
2026-05-29	RMD	-6.469	nyse stocks
2026-05-29	OWLT	-6.397	nyse stocks
2026-05-29	DPRO	-6.391	nasdaq stocks
2026-05-29	DY	-6.391	nyse stocks
2026-05-29	AEIS	-6.382	nasdaq stocks
2026-05-29	EQPT	-6.376	nasdaq stocks
2026-05-29	CRAI	-6.351	nasdaq stocks
2026-05-29	CSIQ	-6.318	nasdaq stocks
2026-05-29	MXL	-6.313	nasdaq stocks
2026-05-29	METC	-6.303	nasdaq stocks
2026-05-29	MASS	-6.278	nasdaq stocks
2026-05-29	LABT	-6.25	nasdaq stocks
2026-05-29	VWAV	-6.222	nasdaq stocks
2026-05-29	MOB	-6.144	nasdaq stocks
2026-05-29	RDAC	-6.109	nasdaq stocks
2026-05-29	PLAB	-6.07	nasdaq stocks
2026-05-29	VSXY	-5.983	nyse stocks
2026-05-29	LENZ	-5.982	nasdaq stocks
2026-05-29	ARTV	-5.938	nasdaq stocks
2026-05-29	BBW	-5.876	nyse stocks
2026-05-29	POET	-5.846	nasdaq stocks
2026-05-29	CMT	-5.823	nysemkt stocks
2026-05-29	CABO	-5.744	nyse stocks
2026-05-29	AAOI	-5.714	nasdaq stocks
2026-05-29	ENPH	-5.628	nasdaq stocks
2026-05-29	RNAZ	-5.601	nasdaq stocks
2026-05-29	STRZ	-5.598	nasdaq stocks
2026-05-29	SWKS	-5.556	nasdaq stocks
2026-05-29	QUIK	-5.472	nasdaq stocks
2026-05-29	TDIC	-5.461	nasdaq stocks
2026-05-29	TEM	-5.438	nasdaq stocks
2026-05-29	BOOM	-5.409	nasdaq stocks
2026-05-29	IFF	-5.386	nyse stocks
2026-05-29	FRVO	-5.362	nasdaq stocks
2026-05-29	GRPN	-5.335	nasdaq stocks
2026-05-29	KSS	-5.277	nyse stocks
2026-05-29	ZEPP	-5.272	nyse stocks
2026-05-29	SYM	-5.255	nasdaq stocks
2026-05-29	AVX	-5.25	nasdaq stocks
2026-05-29	ODTX	-5.237	nasdaq stocks
2026-05-29	KG	-5.228	nasdaq stocks
2026-05-29	MDA	-5.188	nyse stocks
2026-05-29	CEVA	-5.172	nasdaq stocks
2026-05-29	EOSE	-5.169	nasdaq stocks
2026-05-29	LPTH	-5.166	nasdaq stocks
2026-05-29	RYTM	-5.154	nasdaq stocks
2026-05-29	TCMD	-5.127	nasdaq stocks
2026-05-29	LEE	-5.099	nasdaq stocks
2026-05-29	ASND	-5.068	nasdaq stocks
2026-05-29	DIOD	-5.063	nasdaq stocks
2026-05-29	CNR	-5.062	nyse stocks
2026-05-29	CRML	-5.042	nasdaq stocks
2026-05-29	SSTK	-5.041	nyse stocks
2026-05-29	RFIL	-5.038	nasdaq stocks
2026-05-29	EVC	-5.026	nyse stocks
2026-05-29	ALM	-5.024	nasdaq stocks
2026-05-29	NAMS	-5.023	nasdaq stocks
2026-05-29	MED	-5.008	nyse stocks
2026-05-29	XPOF	-5.0	nyse stocks
2026-05-28	ZCMD	-60.265	nasdaq stocks
2026-05-28	PNRG	-23.218	nasdaq stocks
2026-05-28	PWRL	-16.783	nasdaq stocks
2026-05-28	PDC	-16.473	nasdaq stocks
2026-05-28	CNXU	-14.222	nasdaq stocks
2026-05-28	CDTG	-13.788	nasdaq stocks
2026-05-28	FLY	-13.684	nasdaq stocks
2026-05-28	NL	-12.693	nyse stocks
2026-05-28	PHR	-12.338	nyse stocks
2026-05-28	AEVA	-11.922	nasdaq stocks
2026-05-28	PPSI	-11.345	nasdaq stocks
2026-05-28	IPWR	-11.086	nasdaq stocks
2026-05-28	SMX	-10.921	nasdaq stocks
2026-05-28	AXTI	-10.545	nasdaq stocks
2026-05-28	QTTB	-10.503	nasdaq stocks
2026-05-28	ADTN	-10.476	nasdaq stocks
2026-05-28	ZSQR	-10.394	nasdaq stocks
2026-05-28	ACDC	-10.34	nasdaq stocks
2026-05-28	VIAV	-9.905	nasdaq stocks
2026-05-28	VATE	-9.091	nyse stocks
2026-05-28	DSGN	-8.925	nasdaq stocks
2026-05-28	OESX	-8.659	nasdaq stocks
2026-05-28	VRM	-8.615	nasdaq stocks
2026-05-28	YSS	-8.6	nyse stocks
2026-05-28	DTIL	-8.587	nasdaq stocks
2026-05-28	LIFE	-8.312	nasdaq stocks
2026-05-28	DOO	-8.284	nasdaq stocks
2026-05-28	LITE	-8.154	nasdaq stocks
2026-05-28	AGCC	-8.075	nasdaq stocks
2026-05-28	LFVN	-7.978	nasdaq stocks
2026-05-28	CCOI	-7.942	nasdaq stocks
2026-05-28	CLFD	-7.903	nasdaq stocks
2026-05-28	IRE	-7.685	nyse stocks
2026-05-28	MANU	-7.632	nyse stocks
2026-05-28	PLAB	-7.567	nasdaq stocks
2026-05-28	AESI	-7.5	nyse stocks
2026-05-28	BHVN	-7.498	nyse stocks
2026-05-28	EXOZ	-7.429	nasdaq stocks
2026-05-28	RSVR	-7.391	nasdaq stocks
2026-05-28	FIEE	-7.308	nasdaq stocks
2026-05-28	ATS	-7.226	nyse stocks
2026-05-28	SHIP	-7.204	nasdaq stocks
2026-05-28	FUTU	-7.159	nasdaq stocks
2026-05-28	STAA	-7.033	nasdaq stocks
2026-05-28	QNTM	-7.02	nasdaq stocks
2026-05-28	CBRS	-6.975	nasdaq stocks
2026-05-28	SILC	-6.872	nasdaq stocks
2026-05-28	LCUT	-6.818	nasdaq stocks
2026-05-28	UVV	-6.778	nyse stocks
2026-05-28	GMM	-6.704	nasdaq stocks
2026-05-28	OPTX	-6.672	nasdaq stocks
2026-05-28	AAOI	-6.608	nasdaq stocks
2026-05-28	NAT	-6.494	nyse stocks
2026-05-28	TEN	-6.194	nyse stocks
2026-05-28	FET	-6.137	nyse stocks
2026-05-28	KXIN	-6.103	nasdaq stocks
2026-05-28	ASC	-5.995	nyse stocks
2026-05-28	AIAI	-5.843	nasdaq stocks
2026-05-28	TBBB	-5.759	nyse stocks
2026-05-28	SNPS	-5.757	nasdaq stocks
2026-05-28	IMRX	-5.597	nasdaq stocks
2026-05-28	FLOC	-5.538	nyse stocks
2026-05-28	NVAX	-5.454	nasdaq stocks
2026-05-28	CM	-5.44	nyse stocks
2026-05-28	GSHD	-5.399	nasdaq stocks
2026-05-28	NBR	-5.396	nyse stocks
2026-05-28	PUMP	-5.368	nyse stocks
2026-05-28	LGN	-5.138	nasdaq stocks
2026-05-28	KVHI	-5.109	nasdaq stocks
2026-05-28	TRT	-5.088	nysemkt stocks
2026-05-27	AMSS	-25.965	nasdaq stocks
2026-05-27	ATIIU	-23.563	nasdaq stocks
2026-05-27	MWC	-17.668	nasdaq stocks
2026-05-27	NNAVW	-15.825	nasdaq stocks
2026-05-27	EDSA	-15.552	nasdaq stocks
2026-05-27	NXTC	-15.429	nasdaq stocks
2026-05-27	AIIR	-15.0	nasdaq stocks
2026-05-27	BNAI	-14.849	nasdaq stocks
2026-05-27	OOMA	-14.286	nyse stocks
2026-05-27	MLAB	-13.696	nasdaq stocks
2026-05-27	WOLF	-13.674	nyse stocks
2026-05-27	KVHI	-12.306	nasdaq stocks
2026-05-27	MX	-12.112	nyse stocks
2026-05-27	TRT	-12.017	nysemkt stocks
2026-05-27	EXYN	-11.304	nasdaq stocks
2026-05-27	SHPH	-11.236	nasdaq stocks
2026-05-27	RVI	-10.68	nyse stocks
2026-05-27	AIOS	-10.595	nasdaq stocks
2026-05-27	XNDU	-10.417	nasdaq stocks
2026-05-27	DXYZ	-10.318	nyse stocks
2026-05-27	CPSH	-10.308	nasdaq stocks
2026-05-27	EROK	-10.242	nyse stocks
2026-05-27	WOK	-10.15	nasdaq stocks
2026-05-27	TXNU	-10.073	nyse stocks
2026-05-27	SIDU	-10.059	nasdaq stocks
2026-05-27	GMM	-10.05	nasdaq stocks
2026-05-27	BGDE	-9.695	nasdaq stocks
2026-05-27	MDWD	-9.582	nasdaq stocks
2026-05-27	CODX	-9.373	nasdaq stocks
2026-05-27	NVTS	-9.29	nasdaq stocks
2026-05-27	TSXU	-9.112	nyse stocks
2026-05-27	ALOY	-9.03	nasdaq stocks
2026-05-27	MRVL	-8.822	nasdaq stocks
2026-05-27	SMTC	-8.764	nasdaq stocks
2026-05-27	ATOM	-8.464	nasdaq stocks
2026-05-27	ASYS	-8.456	nasdaq stocks
2026-05-27	AXTI	-7.986	nasdaq stocks
2026-05-27	YOU	-7.96	nyse stocks
2026-05-27	LNZA	-7.848	nasdaq stocks
2026-05-27	ZS	-7.838	nasdaq stocks
2026-05-27	REA	-7.824	nyse stocks
2026-05-27	SHMD	-7.507	nasdaq stocks
2026-05-27	BAND	-7.491	nasdaq stocks
2026-05-27	ROOT	-7.368	nasdaq stocks
2026-05-27	XE	-7.213	nasdaq stocks
2026-05-27	MOD	-7.185	nyse stocks
2026-05-27	RMBS	-7.137	nasdaq stocks
2026-05-27	NVCR	-6.955	nasdaq stocks
2026-05-27	INOD	-6.797	nasdaq stocks
2026-05-27	SMC	-6.669	nyse stocks
2026-05-27	SWKS	-6.588	nasdaq stocks
2026-05-27	NN	-6.565	nasdaq stocks
2026-05-27	WATT	-6.556	nasdaq stocks
2026-05-27	MRAM	-6.536	nasdaq stocks
2026-05-27	CNL	-6.531	nysemkt stocks
2026-05-27	UP	-6.529	nyse stocks
2026-05-27	TER	-6.483	nasdaq stocks
2026-05-27	ESOA	-6.404	nasdaq stocks
2026-05-27	GSIT	-6.261	nasdaq stocks
2026-05-27	ONTO	-6.252	nyse stocks
2026-05-27	ALMU	-6.235	nasdaq stocks
2026-05-27	NUCL	-6.233	nasdaq stocks
2026-05-27	WSHP	-6.193	nasdaq stocks
2026-05-27	ENTG	-6.178	nasdaq stocks
2026-05-27	KDK	-6.176	nasdaq stocks
2026-05-27	RVMDW	-6.139	nasdaq stocks
2026-05-27	ENOV	-6.133	nyse stocks
2026-05-27	NVMI	-6.128	nasdaq stocks
2026-05-27	UMC	-6.086	nyse stocks
2026-05-27	TBH	-6.038	nasdaq stocks
2026-05-27	MPL	-6.037	nyse stocks
2026-05-27	CDNL	-5.948	nasdaq stocks
2026-05-27	OMER	-5.947	nasdaq stocks
2026-05-27	EFXT	-5.909	nyse stocks
2026-05-27	BL	-5.825	nasdaq stocks
2026-05-27	MTC	-5.788	nasdaq stocks
2026-05-27	NAVI	-5.698	nasdaq stocks
2026-05-27	NNE	-5.655	nasdaq stocks
2026-05-27	ARM	-5.623	nasdaq stocks
2026-05-27	DUKR	-5.618	nasdaq stocks
2026-05-27	STAA	-5.597	nasdaq stocks
2026-05-27	PHAT	-5.58	nasdaq stocks
2026-05-27	PBT	-5.533	nyse stocks
2026-05-27	LMRI	-5.501	nasdaq stocks
2026-05-27	RXST	-5.471	nasdaq stocks
2026-05-27	VWAV	-5.421	nasdaq stocks
2026-05-27	AESI	-5.417	nyse stocks
2026-05-27	LUCK	-5.403	nyse stocks
2026-05-27	MIR	-5.357	nyse stocks
2026-05-27	GSHD	-5.327	nasdaq stocks
2026-05-27	PNRG	-5.271	nasdaq stocks
2026-05-27	MNRO	-5.245	nasdaq stocks
2026-05-27	ACDC	-5.241	nasdaq stocks
2026-05-27	TNXP	-5.234	nasdaq stocks
2026-05-27	CAMT	-5.17	nasdaq stocks
2026-05-27	FGI	-5.157	nasdaq stocks
2026-05-27	DTIL	-5.125	nasdaq stocks
2026-05-27	BOX	-5.115	nyse stocks
2026-05-27	INVX	-5.113	nyse stocks
2026-05-27	RNGR	-5.103	nyse stocks
2026-05-27	DOCN	-5.092	nyse stocks
2026-05-27	ODTX	-5.036	nasdaq stocks
2026-05-27	MBI	-5.032	nyse stocks
2026-05-27	SYNA	-5.01	nasdaq stocks
2026-05-27	ANL	-5.009	nasdaq stocks
2026-05-27	BSX	-5.008	nyse stocks
2026-05-27	OLMA	-5.007	nasdaq stocks
2026-05-26	QNTM	-32.921	nasdaq stocks
2026-05-26	GMM	-27.76	nasdaq stocks
2026-05-26	NAKA	-23.077	nasdaq stocks
2026-05-26	BTGO	-21.447	nyse stocks
2026-05-26	HQ	-19.181	nasdaq stocks
2026-05-26	CRBP	-18.923	nasdaq stocks
2026-05-26	FJET	-18.892	nysemkt stocks
2026-05-26	SUPX	-18.417	nasdaq stocks
2026-05-26	FEMY	-17.72	nasdaq stocks
2026-05-26	LUNR	-17.569	nasdaq stocks
2026-05-26	WOK	-16.667	nasdaq stocks
2026-05-26	DXYZ	-16.235	nyse stocks
2026-05-26	VMAR	-15.738	nasdaq stocks
2026-05-26	UNCY	-15.449	nasdaq stocks
2026-05-26	WYY	-13.528	nysemkt stocks
2026-05-26	EMAT	-12.988	nasdaq stocks
2026-05-26	HCAI	-12.0	nasdaq stocks
2026-05-26	POET	-11.679	nasdaq stocks
2026-05-26	EIKN	-10.891	nasdaq stocks
2026-05-26	EVC	-10.805	nyse stocks
2026-05-26	ANL	-10.475	nasdaq stocks
2026-05-26	NXTC	-10.345	nasdaq stocks
2026-05-26	AIAI	-10.0	nasdaq stocks
2026-05-26	LPTH	-9.968	nasdaq stocks
2026-05-26	GENB	-9.831	nasdaq stocks
2026-05-26	CUE	-9.826	nasdaq stocks
2026-05-26	KVHI	-9.781	nasdaq stocks
2026-05-26	AVLN	-9.662	nasdaq stocks
2026-05-26	MXL	-9.55	nasdaq stocks
2026-05-26	NUCL	-9.485	nasdaq stocks
2026-05-26	PONY	-9.417	nasdaq stocks
2026-05-26	SVRN	-9.178	nasdaq stocks
2026-05-26	VCX	-8.868	nyse stocks
2026-05-26	TVGN	-8.551	nasdaq stocks
2026-05-26	KZIA	-8.519	nasdaq stocks
2026-05-26	CETX	-8.511	nasdaq stocks
2026-05-26	TSXD	-8.5	nyse stocks
2026-05-26	KURA	-8.484	nasdaq stocks
2026-05-26	LNZA	-8.479	nasdaq stocks
2026-05-26	OFIX	-8.443	nasdaq stocks
2026-05-26	KRMN	-8.32	nyse stocks
2026-05-26	JDZG	-8.311	nasdaq stocks
2026-05-26	HPK	-8.138	nasdaq stocks
2026-05-26	UONE	-8.134	nasdaq stocks
2026-05-26	LWLG	-8.017	nasdaq stocks
2026-05-26	LONA	-7.817	nasdaq stocks
2026-05-26	ARQQ	-7.816	nasdaq stocks
2026-05-26	SG	-7.483	nyse stocks
2026-05-26	ROMA	-7.258	nasdaq stocks
2026-05-26	CRCL	-7.173	nyse stocks
2026-05-26	KGEI	-7.155	nasdaq stocks
2026-05-26	AXTI	-7.101	nasdaq stocks
2026-05-26	CBRS	-7.01	nasdaq stocks
2026-05-26	EDSA	-6.999	nasdaq stocks
2026-05-26	WTO	-6.957	nasdaq stocks
2026-05-26	WAVE	-6.803	nasdaq stocks
2026-05-26	HMH	-6.73	nasdaq stocks
2026-05-26	FABC	-6.729	nasdaq stocks
2026-05-26	APLD	-6.726	nasdaq stocks
2026-05-26	EXYN	-6.678	nasdaq stocks
2026-05-26	RLYB	-6.607	nasdaq stocks
2026-05-26	DMRC	-6.604	nasdaq stocks
2026-05-26	RNAC	-6.541	nasdaq stocks
2026-05-26	RGC	-6.528	nasdaq stocks
2026-05-26	ASBP	-6.446	nasdaq stocks
2026-05-26	JACK	-6.409	nasdaq stocks
2026-05-26	QUBT	-6.373	nasdaq stocks
2026-05-26	COIA	-6.372	nyse stocks
2026-05-26	KMPR	-6.358	nyse stocks
2026-05-26	TBBB	-6.243	nyse stocks
2026-05-26	RELY	-6.233	nasdaq stocks
2026-05-26	LYEL	-6.186	nasdaq stocks
2026-05-26	TBH	-6.139	nasdaq stocks
2026-05-26	CRCO	-6.135	nyse stocks
2026-05-26	AGMB	-6.117	nasdaq stocks
2026-05-26	MMED	-6.05	nasdaq stocks
2026-05-26	WEN	-6.003	nasdaq stocks
2026-05-26	SLGL	-5.915	nasdaq stocks
2026-05-26	REA	-5.787	nyse stocks
2026-05-26	NBIS	-5.717	nasdaq stocks
2026-05-26	WEST	-5.707	nasdaq stocks
2026-05-26	DAO	-5.673	nyse stocks
2026-05-26	TALO	-5.672	nyse stocks
2026-05-26	BWIN	-5.658	nasdaq stocks
2026-05-26	VRDN	-5.556	nasdaq stocks
2026-05-26	RYAN	-5.523	nyse stocks
2026-05-26	TWFG	-5.506	nasdaq stocks
2026-05-26	FN	-5.449	nyse stocks
2026-05-26	NKLR	-5.446	nasdaq stocks
2026-05-26	LITE	-5.426	nasdaq stocks
2026-05-26	BKV	-5.414	nyse stocks
2026-05-26	OSS	-5.364	nasdaq stocks
2026-05-26	OFRM	-5.359	nyse stocks
2026-05-26	INV	-5.341	nasdaq stocks
2026-05-26	GLIBA	-5.329	nasdaq stocks
2026-05-26	GRNT	-5.302	nyse stocks
2026-05-26	REPX	-5.285	nysemkt stocks
2026-05-26	OCTV	-5.28	nasdaq stocks
2026-05-26	NRXS	-5.277	nysemkt stocks
2026-05-26	MRAM	-5.233	nasdaq stocks
2026-05-26	QBTS	-5.213	nyse stocks
2026-05-26	LB	-5.194	nyse stocks
2026-05-26	NVA	-5.161	nasdaq stocks
2026-05-26	HTHT	-5.128	nasdaq stocks
2026-05-26	RGTIW	-5.119	nasdaq stocks
2026-05-26	PRCT	-5.118	nasdaq stocks
2026-05-26	VEEE	-5.106	nasdaq stocks
2026-05-26	TSCO	-5.096	nasdaq stocks
2026-05-26	VRT	-5.028	nyse stocks
