ticker  potential_gain  volatility      body_pct  daily_range   vol_ma    vol_ratio   volume  upper_wick  lower_wick  return_1  return_5  minutes_after_open  target_return    Score
  MRVL        0.007848    0.001599  1.206153e-03     0.850006 0.001796 3.528828e+07  63391.0    0.424988    0.085022  0.001206  0.002647                 125       0.007848 0.011846
  VELO        0.014379    0.004815  4.975066e-03     0.109999 0.006505 1.302797e+06   8475.0    0.000000    0.000000  0.004975  0.001352                  44       0.014379 0.011844
  CRDO        0.033303    0.001599 -3.874340e-03     1.065002 0.002297 9.934002e+06  22819.0    0.000000    0.024994 -0.004115 -0.005467                 101       0.033303 0.011842
  PURR        0.002974    0.001506 -2.965667e-03     0.025001 0.001479 2.226373e+07  32924.0    0.000000    0.000000 -0.002374  0.000000                 126       0.002974 0.011804
  HYLN        0.012520    0.003085  3.139714e-03     0.030000 0.003359 8.502774e+06  28557.0    0.000000    0.010000  0.003140  0.006410                 138       0.012520 0.011801
  FLNC        0.011299    0.005734  3.628309e-03     0.150000 0.007551 5.842410e+06  44118.0    0.028799    0.039999  0.003180  0.015995                  30       0.011299 0.011798
  AMPG        0.015625    0.003753 -5.155596e-03     0.039800 0.003574 1.166868e+05    417.0    0.000000    0.000000 -0.004859 -0.010309                  85       0.015625 0.011786
  NXTS        0.004238    0.014499  6.462029e-03     0.040000 0.013043 4.827286e+05   6296.0    0.000000    0.000000  0.019640 -0.003216                  92       0.004238 0.011777
  AMPG        0.000024    0.010881  1.801123e-02     0.144900 0.008461 3.960406e+05   3351.0    0.000000    0.000000  0.018644  0.016117                  27       0.000024 0.011769
  PURR        0.006567    0.002266 -1.192633e-03     0.045000 0.002805 5.178331e+07 145227.0    0.020000    0.015000 -0.001502 -0.008876                 109       0.006567 0.011762
  AXTI        0.011181    0.005054  0.000000e+00     0.535004 0.005954 6.380184e+06  37986.0    0.135002    0.400002 -0.000046 -0.007159                  35       0.011181 0.011762
  AXTI        0.008541    0.004526 -4.435005e-04     0.587402 0.005113 5.831912e+06  29816.0    0.550003    0.000000 -0.000651  0.004111                  44       0.008541 0.011755
  PURR        0.007771    0.001651 -5.973852e-04     0.025000 0.002308 1.470212e+07  33929.0    0.005000    0.014999 -0.001194 -0.001194                 114       0.007771 0.011755
  AMPG        0.005284    0.002560 -1.319229e-03     0.047000 0.003940 2.122480e+06   8363.0    0.017000    0.020000 -0.001319 -0.006614                 121       0.005284 0.011752
  SNDK        0.009686    0.004845 -8.881981e-03    20.380005 0.004392 6.249805e+06  27448.0    1.450073    0.979980 -0.009837 -0.000691                  68       0.009686 0.011745
  FLNC        0.006647    0.006294 -2.982400e-03     0.160000 0.007111 9.705461e+06  69018.0    0.037500    0.055000 -0.002872  0.020579                  32       0.006647 0.011739
  VELO        0.006710    0.002566  6.286390e-03     0.135000 0.001818 7.867766e+06  14304.0    0.000000    0.000000  0.006521  0.007464                 125       0.006710 0.011730
  FCEL        0.006115    0.002267 -8.733824e-04     0.089901 0.002945 8.671329e+05   2554.0    0.069901    0.000000 -0.002616 -0.000873                 103       0.006115 0.011725
  FLNC        0.010508    0.005766  8.950753e-04     0.090000 0.005758 3.119718e+06  17962.0    0.005001    0.064999  0.001567 -0.011710                  36       0.010508 0.011711
  FCEL        0.012909    0.004223 -4.575226e-03     0.137999 0.003907 4.766006e+06  18619.0    0.019999    0.012999 -0.004575 -0.001530                  83       0.012909 0.011710
    MU        0.011637    0.002361  1.548154e-03     4.149902 0.002436 3.117124e+07  75938.0    0.790039    1.684814  0.001377 -0.001488                 102       0.011637 0.011708
  BTGO        0.004775    0.006645  0.000000e+00     0.020000 0.007666 3.557447e+05   2727.0    0.020000    0.000000  0.004344  0.000000                  28       0.004775 0.011705
  BTGO        0.006119    0.005090 -6.081724e-03     0.035000 0.006243 2.344888e+05   1464.0    0.000000    0.000000 -0.005217 -0.005217                  36       0.006119 0.011703
   STI        0.005348    0.006571  8.267417e-03     0.150001 0.006855 8.121613e+05   5567.0    0.035001    0.000000 -0.004613  0.003937                  46       0.005348 0.011690
  TSEM        0.017253    0.002465  0.000000e+00     0.000000 0.003325 1.780326e+05    592.0    0.000000    0.000000  0.001231 -0.001404                 121       0.017253 0.011688
  PURR        0.009117    0.004469  8.041321e-03     0.075000 0.003017 3.707876e+07 111867.0    0.005000    0.000000  0.008041  0.015625                  31       0.009117 0.011679
  TSEM        0.012029    0.005507 -5.485125e-03     1.570007 0.004326 6.461428e+05   2795.0    0.000000    0.000000 -0.006561 -0.003588                  68       0.012029 0.011651
   STM        0.007721    0.000697 -2.757308e-04     0.070000 0.000874 3.849468e+07  33663.0    0.019997    0.029999 -0.000413 -0.002132                 121       0.007721 0.011642
  AMPG        0.012469    0.005781  1.339404e-02     0.116000 0.005477 3.031142e+06  16602.0    0.009999    0.000000  0.011349  0.006274                  44       0.012469 0.011573
  AAOI        0.008839    0.001135  4.899684e-04     0.570007 0.001060 2.286173e+07  24235.0    0.375198    0.120010  0.001030  0.004835                 123       0.008839 0.011570
  AMPG        0.000647    0.004509 -6.468453e-04     0.005000 0.003602 3.759242e+05   1354.0    0.000000    0.000000 -0.004510  0.000648                 113       0.000647 0.011566
   STM        0.007304    0.000695 -8.262901e-04     0.099998 0.000898 3.304748e+07  29661.0    0.019997    0.019997 -0.000689 -0.000826                 120       0.007304 0.011563
   ARM        0.003240    0.001078  2.285823e-04     0.364990 0.001554 4.222028e+06   6562.0    0.154999    0.125000 -0.000269  0.002221                 124       0.003240 0.011559
  FLNC        0.014135    0.005476 -3.799776e-03     0.100000 0.005618 5.220509e+06  29328.0    0.000000    0.014999 -0.003354 -0.014810                  38       0.014135 0.011542
  AMPG        0.000000    0.004334  6.447601e-04     0.005000 0.003131 1.814114e+05    568.0    0.000000    0.000000  0.000645 -0.000051                 111       0.000000 0.011516
   STM        0.006749    0.000974 -1.100741e-03     0.105003 0.000917 2.378705e+07  21809.0    0.000000    0.025002 -0.001169 -0.001169                 117       0.006749 0.011514
  AAOI        0.009878    0.001110  9.439532e-04     0.569794 0.001097 1.847574e+07  20264.0    0.282196    0.143707  0.000812  0.004329                 122       0.009878 0.011498
   STM        0.008555    0.000763 -1.240302e-03     0.129997 0.000927 1.830504e+07  16961.0    0.029999    0.010002 -0.001447 -0.002066                 108       0.008555 0.011479
  VELO        0.012150    0.004367 -1.579351e-03     0.060001 0.005139 1.121140e+06   5762.0    0.015501    0.010000 -0.000916 -0.007509                  77       0.012150 0.011479
  FCEL        0.001667    0.005216  6.078410e-03     0.185001 0.005085 6.473373e+06  32917.0    0.040001    0.000000  0.004604  0.015228                  66       0.001667 0.011455
  FCEL        0.007455    0.005718 -6.597177e-03     0.174000 0.005509 2.349686e+06  12944.0    0.018999    0.000000 -0.005962 -0.027500                  71       0.007455 0.011433
  AMPG        0.006519    0.004930 -6.476647e-03     0.050000 0.003886 1.990705e+06   7735.0    0.000000    0.000000 -0.007120 -0.011598                 114       0.006519 0.011431
  AAOI        0.005378    0.001286  2.620028e-03     0.619995 0.001026 2.130689e+07  21851.0    0.219498    0.000000  0.002587  0.005291                 126       0.005378 0.011425
  AMPG        0.011376    0.006548 -1.123597e-02     0.100101 0.005161 2.681940e+06  13842.0    0.000100    0.010000 -0.011643 -0.023428                  52       0.011376 0.011417
  PURR        0.005967    0.001858  2.392399e-03     0.030000 0.002190 7.850870e+06  17197.0    0.000000    0.009999  0.001793 -0.001192                 115       0.005967 0.011399
  AMPG        0.000000    0.006844  5.161585e-03     0.042000 0.009840 4.327278e+05   4258.0    0.000000    0.000000  0.001715 -0.001331                  32       0.000000 0.011392
  AMPG        0.007280    0.002650  3.320002e-03     0.038400 0.003563 1.725631e+06   6149.0    0.013400    0.000000  0.001325 -0.007227                 123       0.007280 0.011367
  LRCX        0.015774    0.001987  8.165377e-04     0.760010 0.001879 1.109133e+07  20843.0    0.089996    0.370026  0.000667 -0.001060                 102       0.015774 0.011357
  FCEL        0.008274    0.004152 -4.770109e-03     0.150000 0.003943 6.848404e+06  27005.0    0.000000    0.040001 -0.006063 -0.000483                  82       0.008274 0.011346
  NXTS        0.001538    0.019804  1.167312e-02     0.130000 0.015293 2.699948e+05   4129.0    0.010000    0.045000 -0.001337  0.033386                  76       0.001538 0.011328
  TSEM        0.018326    0.005279  0.000000e+00     0.000000 0.004906 1.685527e+05    827.0    0.000000    0.000000  0.000991 -0.014080                  71       0.018326 0.011324
  SNDK        0.005181    0.005339  4.045126e-03    18.770508 0.004584 2.721199e+07 124737.0   10.519897    0.070557  0.003033 -0.008599                  59       0.005181 0.011301
  AAOI        0.007980    0.001111  2.393479e-03     0.501099 0.001007 1.432346e+07  14419.0    0.117599    0.018494  0.001409  0.004105                 125       0.007980 0.011294
  AXTI        0.012687    0.005196  5.478627e-03     0.802399 0.005675 4.882001e+06  27707.0    0.345001    0.000000  0.004728 -0.001533                  39       0.012687 0.011294
  PURR        0.006567    0.001714 -1.787884e-03     0.025001 0.002706 1.064553e+07  28808.0    0.000000    0.010000 -0.001788 -0.007113                 111       0.006567 0.011265
  BTGO        0.011080    0.002001 -9.225303e-04     0.020000 0.001872 1.307571e+07  24484.0    0.010000    0.005000 -0.003680 -0.006422                 110       0.011080 0.011259
  PURR        0.005055    0.002868 -4.439198e-03     0.055000 0.002859 2.340225e+07  66916.0    0.000000    0.017600 -0.004274 -0.007385                 108       0.005055 0.011230
  FCEL        0.002810    0.004534 -2.801783e-03     0.135099 0.005430 5.579103e+06  30296.0    0.000000    0.070000 -0.003012 -0.019047                  74       0.002810 0.011215
  BTGO        0.005282    0.004453 -1.757509e-03     0.010000 0.005041 3.459658e+05   1744.0    0.000000    0.000000 -0.000880 -0.005254                  42       0.005282 0.011206
  HYLN        0.010937    0.001674  2.349235e-03     0.025000 0.002327 4.817159e+06  11208.0    0.000000    0.010000  0.002349  0.003922                 116       0.010937 0.011199
  VELO        0.008451    0.004235  3.668039e-03     0.125000 0.005085 2.190951e+06  11140.0    0.000000    0.045000  0.003668 -0.004955                  78       0.008451 0.011196
  BTGO        0.014796    0.002188 -3.690033e-03     0.020000 0.002242 4.805350e+06  10772.0    0.000000    0.000000 -0.005525 -0.001848                 134       0.014796 0.011189
  TSEM        0.019710    0.003393  4.908035e-03     1.670013 0.003865 1.967947e+06   7606.0    0.000000    0.265015  0.005628  0.008484                  30       0.019710 0.011186
   ARM        0.000858    0.001035  5.636963e-04     0.799988 0.001396 1.147698e+07  16019.0    0.319977    0.269989  0.000550  0.003067                 126       0.000858 0.011164
  SNDK        0.013250    0.003461 -3.176652e-03    12.529053 0.004126 1.107280e+07  45682.0    2.299072    3.914062 -0.003752 -0.010527                  76       0.013250 0.011146
   STM        0.005572    0.000922  6.194682e-04     0.090004 0.000856 1.780469e+07  15241.0    0.035004    0.010002  0.000757  0.001516                 112       0.005572 0.011124
  PURR        0.002974    0.001566  3.582058e-03     0.030000 0.001697 6.896331e+06  11705.0    0.000000    0.000000  0.002983  0.002983                 120       0.002974 0.011107
   STM        0.006472    0.000969  1.793418e-03     0.190002 0.000874 2.965723e+07  25910.0    0.040001    0.019997  0.001517 -0.000275                 110       0.006472 0.011100
  HYLN        0.014138    0.001673 -3.139053e-05     0.020000 0.002678 3.003725e+06   8043.0    0.000000    0.019800 -0.001596 -0.000031                 114       0.014138 0.011098
  HYLN        0.011728    0.005796 -7.812679e-04     0.015000 0.004218 1.020880e+06   4306.0    0.005000    0.005000 -0.000016 -0.013878                  94       0.011728 0.011077
  SNDK        0.008696    0.005329 -4.467636e-03    15.899902 0.004133 1.019746e+07  42151.0    3.634888    3.185059 -0.003804 -0.007377                  57       0.008696 0.011077
  AXTI        0.007737    0.003531  1.430559e-03     0.239906 0.003490 6.367429e+06  22225.0    0.002899    0.122002  0.001829 -0.007251                 118       0.007737 0.011043
  HYLN        0.022745    0.003682 -2.347397e-03     0.080000 0.005112 1.384710e+07  70792.0    0.000000    0.065000 -0.000784 -0.006235                  84       0.022745 0.011029
   ARM        0.001409    0.001059  2.070893e-03     0.894989 0.001478 1.165456e+07  17220.0    0.070099    0.054901  0.001828  0.003137                 125       0.001409 0.011027
   STM        0.005572    0.000882  1.032874e-03     0.099998 0.000889 2.270394e+07  20176.0    0.025002    0.000000  0.000895  0.000757                 116       0.005572 0.011017
  VELO        0.011223    0.004719 -1.372401e-03     0.110001 0.005050 1.999067e+06  10095.0    0.070000    0.010000 -0.002513 -0.006824                  76       0.011223 0.010991
   STM        0.006611    0.000982 -6.881785e-04     0.104996 0.000851 1.811618e+07  15410.0    0.039993    0.014999 -0.001032  0.001932                 113       0.006611 0.010986
